,DRIBBLES,SHOT_DIST,CLOSE_DEF_DIST,TOUCH_TIME,SHOT_RESULT
61060,3,7.0,0.6,4.9,missed
61061,1,5.5,1.6,3.5,missed
61062,0,2.5,0.2,0.6,made
61063,0,4.1,3.6,0.4,made
61064,0,1.5,0.2,1.0,made
61065,0,2.2,0.0,0.0,missed
61066,0,7.6,2.6,0.6,missed
61067,0,3.2,3.0,0.2,made
61068,3,3.8,0.9,6.2,missed
61069,4,9.1,2.6,4.2,missed
61070,0,17.6,4.8,0.2,missed
61071,0,2.7,2.3,0.8,made
61072,0,6.1,1.2,1.1,made
61073,0,4.5,2.5,1.2,made
61074,0,19.6,11.5,1.0,made
61075,0,3.7,2.3,1.5,missed
61076,3,30.8,9.9,3.4,missed
61077,0,14.1,5.5,0.8,missed
61078,0,11.4,4.5,1.0,missed
61079,0,1.6,1.1,0.4,made
61080,1,4.3,0.3,1.9,made
61081,4,8.7,2.5,8.6,missed
61082,0,4.4,1.4,0.9,made
61083,1,9.8,2.0,1.7,missed
61084,1,1.7,1.2,2.5,made
61085,1,8.8,1.8,3.6,missed
61086,0,1.8,2.6,1.0,missed
61087,0,1.5,3.0,2.1,made
61088,0,9.3,5.7,0.6,missed
61089,0,14.6,4.0,1.5,missed
61090,0,7.5,1.4,1.1,missed
61091,1,11.0,1.8,4.0,missed
61092,0,20.5,6.3,0.8,missed
61093,3,5.7,0.5,3.8,missed
61094,0,9.0,1.9,0.8,missed
61095,0,2.3,0.2,1.3,made
61096,2,19.9,5.7,1.4,made
61097,2,16.1,2.2,1.9,made
61098,0,0.4,0.0,3.5,missed
61099,4,9.2,1.5,6.2,missed
61100,3,7.2,0.3,5.7,made
61101,0,4.1,2.0,0.0,made
61102,0,6.5,2.4,0.7,made
61103,4,9.1,1.7,5.4,missed
61104,0,6.7,3.5,0.7,made
61105,1,7.4,0.2,4.5,missed
61106,1,8.6,3.4,2.2,made
61107,0,3.7,4.8,0.6,made
61108,0,16.5,5.5,0.9,made
61109,1,11.7,3.1,1.7,missed
61110,0,8.5,4.7,0.6,made
61111,1,10.4,3.8,1.2,made
61112,0,5.6,2.7,2.9,missed
61113,0,19.5,6.8,1.1,missed
61114,2,7.0,4.0,6.9,made
61115,0,3.1,2.8,0.8,made
61116,4,8.6,0.4,7.4,made
61117,4,9.3,2.9,7.1,missed
61118,4,6.8,0.4,6.7,missed
61119,0,4.1,2.2,1.6,missed
61120,0,5.4,4.2,0.8,missed
61121,0,2.1,9.4,0.8,made
61122,0,18.8,6.3,1.1,missed
61123,1,3.3,2.4,1.6,made
61124,1,3.9,2.5,1.8,made
61125,5,9.7,1.9,8.0,made
61126,2,4.5,2.0,4.8,made
61127,1,13.7,1.8,1.8,made
61128,1,14.1,1.7,1.7,missed
61129,1,11.8,2.6,4.2,missed
61130,0,2.5,2.6,4.1,made
61131,0,1.7,1.4,0.8,made
61132,0,6.3,3.1,1.1,missed
61133,1,4.4,2.2,1.5,missed
61134,0,2.3,1.3,1.2,missed
61135,0,3.6,4.5,0.7,made
61136,0,15.4,6.5,0.6,missed
61137,0,8.2,1.9,0.5,made
61138,0,3.1,0.9,0.0,made
61139,1,1.4,5.0,1.9,made
61140,0,4.3,0.8,1.0,missed
61141,1,3.8,3.6,1.4,made
61142,0,3.3,2.5,0.7,made
61143,1,7.1,1.6,3.7,missed
61144,2,5.6,0.5,3.6,missed
61145,3,8.4,2.2,3.5,missed
61146,0,1.7,3.5,0.5,made
61147,3,4.7,1.1,7.3,missed
61148,0,7.8,4.6,0.0,missed
61149,0,16.5,4.8,3.6,missed
61150,0,4.0,3.9,0.6,made
61151,0,4.1,0.1,0.9,missed
61152,5,10.3,3.1,7.1,made
61153,1,5.3,2.5,2.2,made
61154,1,6.4,1.7,2.9,missed
61155,0,4.3,1.7,0.8,made
61156,1,5.5,2.0,3.0,missed
61157,0,19.8,6.5,0.8,made
61158,6,12.1,3.3,8.8,missed
61159,1,10.3,3.0,2.5,missed
61160,0,3.5,4.7,0.6,made
61161,0,9.4,2.1,0.8,made
61162,2,7.7,2.4,3.5,missed
61163,0,6.6,1.1,0.0,made
61164,0,19.3,8.7,0.9,made
61165,4,8.2,2.2,5.6,made
61166,0,3.4,4.2,0.7,made
61167,0,13.6,4.2,0.1,made
61168,0,3.9,1.2,1.0,missed
61169,3,7.1,2.4,6.8,missed
61170,0,5.2,1.8,1.6,missed
61171,0,3.9,4.2,0.7,made
61172,2,4.9,2.0,2.0,made
61173,0,10.8,2.0,3.0,missed
61174,2,10.0,1.9,6.5,made
61175,3,12.5,3.8,5.7,made
61176,6,11.1,2.5,6.0,made
61177,2,9.4,2.6,5.7,missed
61178,0,4.3,4.5,0.6,made
61179,0,19.6,5.9,1.8,missed
61180,0,16.1,9.1,0.8,missed
61181,1,7.7,2.1,1.4,missed
61182,2,11.1,2.7,5.0,made
61183,1,13.2,3.7,3.6,made
61184,4,7.3,0.6,7.2,missed
61185,1,15.8,4.0,3.2,missed
61186,4,10.4,2.0,9.5,made
61187,2,5.6,2.3,6.6,missed
61188,5,4.5,1.5,7.3,missed
61189,4,0.8,3.7,6.5,made
61190,6,4.2,0.2,5.7,missed
61191,0,1.6,2.2,0.8,missed
61192,4,5.7,0.7,7.4,made
61193,0,3.8,1.3,0.9,made
61194,8,10.6,0.6,11.0,missed
61195,0,4.1,6.5,0.8,made
61196,2,5.6,0.4,2.0,missed
61197,1,6.9,1.4,4.4,missed
61198,0,0.3,0.7,3.1,made
61199,1,2.1,0.8,2.1,made
61200,0,6.8,2.5,1.1,missed
61201,0,2.0,2.4,2.1,made
61202,5,3.1,0.0,10.9,missed
61203,0,3.2,0.2,0.1,missed
61204,3,11.5,2.4,2.8,missed
61205,0,4.8,1.0,0.8,missed
61206,0,0.6,0.0,1.0,missed
61207,1,19.8,2.1,1.7,made
61208,4,6.1,0.9,6.9,made
61209,0,19.6,5.0,1.1,missed
61210,0,2.5,0.4,1.0,missed
61211,0,19.3,5.3,1.2,made
61212,0,6.6,3.3,0.8,missed
61213,0,6.7,2.9,1.0,made
61214,1,7.9,2.1,3.2,missed
61215,1,11.7,4.0,1.0,missed
61216,4,9.6,1.7,5.9,missed
61217,0,18.7,7.6,1.2,missed
61218,0,7.2,2.4,1.5,missed
61219,0,5.1,2.9,0.7,made
61220,1,12.0,2.7,3.3,missed
61221,0,18.9,5.4,1.7,missed
61222,0,11.1,3.9,0.7,missed
61223,0,2.1,2.0,0.5,made
61224,1,3.1,0.7,1.3,made
61225,0,1.4,3.7,0.3,made
61226,0,3.7,0.8,1.2,made
61227,0,0.9,0.8,1.6,made
61228,0,6.0,1.7,2.4,made
61229,6,7.9,1.5,7.7,missed
61230,0,6.4,1.2,1.0,missed
61231,0,1.1,2.4,0.0,made
61232,1,12.8,3.3,3.8,missed
61233,0,4.1,1.2,0.9,made
61234,3,7.0,2.3,5.8,missed
61235,0,9.8,3.1,0.5,missed
61236,4,5.0,0.8,4.8,made
61237,2,5.9,0.9,1.8,missed
61238,0,16.0,3.5,0.7,missed
61239,0,0.7,3.0,1.0,made
61240,0,4.5,3.0,0.9,made
61241,0,2.2,2.9,0.8,made
61242,4,8.9,1.3,6.7,made
61243,0,4.4,0.3,1.4,missed
61244,0,3.5,2.3,1.7,made
61245,0,2.3,1.5,0.0,made
61246,1,1.2,3.5,1.3,made
61247,1,6.8,3.5,1.1,made
61248,0,2.3,1.3,1.2,missed
61249,0,4.4,4.0,0.6,missed
61250,3,7.2,2.2,5.5,made
61251,2,4.3,0.3,5.7,missed
61252,0,2.0,3.0,0.7,made
61253,2,5.4,0.0,6.4,missed
61254,0,5.1,1.4,1.5,missed
61255,1,3.1,2.1,4.9,made
61256,1,5.6,3.8,0.6,made
61257,0,5.0,1.0,1.4,missed
61258,0,2.7,1.1,1.7,missed
61259,0,2.7,1.3,0.0,missed
61260,0,5.4,4.1,0.2,missed
61261,1,15.1,5.5,1.2,made
61262,0,1.7,0.1,0.4,made
61263,1,3.5,0.3,1.2,made
61264,6,9.7,1.8,5.5,missed
61265,4,11.9,3.8,4.6,made
61266,2,9.2,0.4,4.6,missed
61267,0,4.6,0.2,0.9,made
61268,0,17.1,7.3,0.9,made
61269,0,4.6,2.6,1.1,missed
61270,0,1.2,0.8,0.7,made
61271,0,5.2,1.2,1.0,missed
61272,0,2.8,8.2,0.6,made
61273,0,19.2,6.8,1.6,missed
61274,0,2.2,1.9,0.8,made
61275,3,9.6,2.2,5.6,missed
61276,0,17.8,3.8,0.6,missed
61277,0,0.3,2.5,1.2,made
61278,0,2.2,2.9,0.0,made
61279,0,4.0,1.7,0.8,missed
61280,0,2.1,1.4,0.0,missed
61281,1,18.5,5.4,3.7,missed
61282,0,20.2,8.3,1.0,missed
61283,0,18.9,7.8,1.0,missed
61284,0,5.8,0.8,1.2,missed
61285,4,5.2,2.2,3.2,missed
61286,0,10.0,7.5,0.6,made
61287,1,5.4,2.0,1.6,missed
61288,0,6.3,3.5,0.7,made
61289,0,3.5,2.8,0.9,made
61290,1,7.3,16.5,2.4,missed
61291,0,6.8,1.5,1.8,missed
61292,1,9.7,3.1,1.9,made
61293,3,9.7,2.5,3.9,missed
61294,0,3.3,0.6,0.1,made
61295,0,5.0,3.2,1.1,missed
61296,0,6.7,1.5,5.6,missed
61297,0,5.7,2.2,0.7,missed
61298,0,3.1,3.7,1.5,made
61299,0,7.9,4.7,0.7,missed
61300,0,5.6,3.4,0.6,made
61301,0,19.9,7.4,0.8,missed
61302,3,11.3,3.3,3.8,missed
61303,0,3.7,3.0,0.6,missed
61304,0,4.2,2.5,0.7,missed
61305,0,3.3,2.8,0.4,missed
61306,0,4.8,0.9,0.1,missed
61307,2,8.7,2.5,4.8,made
61308,0,3.8,0.1,0.9,missed
61309,0,3.6,4.3,0.7,made
61310,0,5.0,0.9,0.6,missed
61311,0,4.0,0.9,1.0,missed
61312,1,3.2,1.0,5.6,made
61313,0,19.9,7.6,1.0,missed
61314,0,5.9,2.7,0.9,made
61315,0,1.9,0.1,1.2,made
61316,0,20.1,12.5,0.8,made
61317,3,11.9,3.0,5.6,missed
61318,0,7.3,6.1,0.7,missed
61319,1,7.5,3.2,1.8,made
61320,1,10.6,5.3,1.4,made
61321,0,4.3,4.6,0.5,made
61322,1,10.6,1.4,7.2,missed
61323,0,3.5,0.4,0.8,made
61324,0,3.4,2.3,0.3,made
61325,0,8.4,1.8,1.0,missed
61326,0,5.6,2.2,0.8,made
61327,0,2.1,3.3,0.8,made
61328,1,2.7,0.4,2.1,made
61329,4,8.2,1.2,8.4,made
61330,1,11.1,2.3,1.4,missed
61331,0,5.2,2.6,0.6,made
61332,0,3.9,1.0,1.0,made
61333,1,6.2,1.7,1.8,made
61334,2,15.7,5.0,4.9,missed
61335,1,16.2,6.0,1.2,made
61336,0,18.7,5.5,1.0,missed
61337,0,3.9,0.5,1.1,made
61338,0,2.9,4.3,1.1,made
61339,0,3.2,0.1,0.0,made
61340,0,19.9,6.8,1.6,made
61341,0,19.3,6.2,1.6,made
61342,0,3.5,1.5,0.9,made
61343,0,5.1,2.5,0.5,missed
61344,0,15.6,3.8,1.4,missed
61345,0,10.8,2.7,0.9,missed
61346,0,2.0,1.9,0.6,missed
61347,0,5.0,4.8,1.3,made
61348,1,7.8,1.8,1.7,missed
61349,0,5.2,1.0,0.6,missed
61350,3,10.9,2.6,6.8,missed
61351,0,3.9,2.9,0.5,made
61352,0,19.0,6.2,3.4,missed
61353,1,5.6,2.2,0.1,made
61354,4,8.0,2.2,8.5,missed
61355,3,7.1,2.0,7.8,missed
61356,1,8.0,1.6,1.8,made
61357,1,12.9,3.9,1.4,made
61358,1,14.7,3.7,1.6,missed
61359,1,8.5,3.0,1.4,missed
61360,0,13.3,2.7,2.6,made
61361,0,5.0,2.3,0.8,made
61362,0,2.0,3.2,0.4,missed
61363,0,2.7,0.7,0.6,made
61364,0,21.9,6.9,1.5,missed
61365,0,13.6,7.0,0.8,missed
61366,0,19.6,6.2,1.0,made
61367,4,11.5,2.1,7.0,made
61368,5,8.3,1.3,6.8,missed
61369,2,8.7,2.7,3.8,missed
61370,6,8.3,3.5,8.2,missed
61371,3,9.0,2.3,6.9,missed
61372,1,7.8,3.3,1.0,made
61373,0,8.7,2.9,1.9,made
61374,0,4.2,2.6,4.3,missed
61375,0,2.5,3.3,0.8,missed
61376,1,3.7,2.9,1.2,made
61377,0,5.0,2.7,0.8,made
61378,0,6.6,1.4,0.5,made
61379,1,5.9,1.6,1.0,made
61380,0,10.0,2.8,7.3,missed
61381,1,5.0,1.1,6.9,made
61382,0,0.6,1.3,1.4,made
61383,1,16.3,3.9,1.9,missed
61384,0,21.0,7.8,0.9,missed
61385,0,19.4,6.7,1.1,made
61386,4,12.8,4.7,6.2,missed
61387,2,10.2,2.1,4.9,missed
61388,0,17.1,5.4,0.7,missed
61389,1,9.5,4.5,2.1,made
61390,0,16.8,6.6,0.5,missed
61391,3,5.8,1.8,7.6,missed
61392,0,4.6,2.3,0.8,made
61393,0,3.4,2.6,1.2,missed
61394,0,5.5,3.3,1.0,made
61395,0,5.2,0.1,0.8,made
61396,0,18.0,3.1,1.0,missed
61397,1,8.4,3.5,3.2,missed
61398,0,18.5,7.2,1.0,missed
61399,0,7.4,3.9,0.9,made
61400,1,4.2,2.7,1.2,made
61401,0,4.5,1.2,0.9,made
61402,0,4.4,3.9,0.6,made
61403,3,11.7,2.8,5.1,missed
61404,1,6.7,2.1,5.3,missed
61405,1,5.5,1.3,1.9,missed
61406,0,4.1,2.8,0.8,missed
61407,0,4.0,2.2,0.7,made
61408,1,8.3,1.3,4.7,missed
61409,0,4.3,0.7,0.1,made
61410,2,17.3,4.8,3.1,missed
61411,2,13.3,4.0,2.5,missed
61412,0,12.5,2.8,1.0,missed
61413,0,5.8,2.4,0.9,missed
61414,3,5.1,1.9,3.7,made
61415,0,4.8,2.0,1.9,missed
61416,0,2.1,1.9,1.5,missed
61417,0,2.0,1.4,0.2,made
61418,2,7.1,1.6,5.9,made
61419,0,3.5,1.4,1.3,missed
61420,0,19.7,12.2,1.2,missed
61421,0,20.0,3.3,1.2,made
61422,0,0.3,0.9,0.0,made
61423,1,3.8,4.4,2.6,missed
61424,0,4.3,4.7,0.0,made
61425,5,9.2,1.3,6.8,missed
61426,0,21.5,4.7,0.9,made
61427,1,14.7,2.6,4.3,missed
61428,0,3.7,0.6,0.8,made
61429,0,3.4,0.2,1.1,missed
61430,0,1.0,0.5,0.1,missed
61431,0,4.2,0.1,0.0,missed
61432,0,20.2,5.7,1.0,made
61433,0,16.7,5.0,3.0,missed
61434,0,3.7,1.6,1.4,made
61435,0,5.3,1.1,0.9,made
61436,0,7.2,1.9,0.8,made
61437,0,3.9,2.0,0.8,missed
61438,2,7.0,1.7,5.9,made
61439,0,4.9,0.2,2.0,made
61440,1,7.3,0.9,1.3,missed
61441,1,14.7,4.9,4.8,missed
61442,1,12.9,5.8,2.5,missed
61443,1,6.2,0.7,6.0,missed
61444,0,4.6,2.2,1.0,missed
61445,1,7.4,2.7,3.6,made
61446,1,6.7,3.9,4.2,missed
61447,0,3.9,0.9,1.6,made
61448,4,7.9,2.6,5.9,made
61449,0,3.4,1.5,1.4,missed
61450,0,8.5,2.3,1.2,made
61451,3,8.0,2.3,6.1,made
61452,0,3.4,1.4,0.8,missed
84814,0,22.2,7.3,1.1,made
84815,1,24.4,5.5,1.4,made
84816,0,26.7,6.0,1.1,made
84817,0,21.4,2.6,0.7,made
84818,0,26.6,5.4,0.7,made
84819,1,17.8,2.6,2.1,missed
84820,0,10.6,2.7,0.6,missed
84821,1,24.4,4.5,3.6,missed
84822,6,13.9,0.5,6.7,made
84823,0,16.1,2.1,4.9,missed
84824,11,22.6,2.7,10.1,missed
84825,1,16.4,0.5,3.3,made
84826,6,21.0,1.8,7.1,missed
84827,0,24.3,5.1,1.1,missed
84828,0,17.8,3.8,0.7,missed
84829,0,16.3,1.6,0.9,made
84830,0,16.3,1.8,0.9,missed
84831,2,44.8,2.2,1.7,missed
84832,6,5.1,3.4,6.0,missed
84833,4,11.3,3.1,5.0,made
84834,6,18.2,3.0,8.0,missed
84835,2,4.3,2.6,3.1,missed
84836,0,17.4,3.1,3.2,missed
84837,2,5.0,2.4,2.2,missed
84838,0,19.5,6.8,0.9,made
84839,5,28.1,2.0,4.5,missed
84840,2,3.4,2.5,2.4,made
84841,7,3.9,2.5,9.1,missed
84842,0,1.7,0.3,0.4,missed
84843,0,25.0,3.3,0.9,missed
84844,2,5.2,1.7,4.4,made
84845,0,23.6,3.8,1.0,missed
84846,1,3.9,1.9,1.4,missed
84847,4,12.6,2.7,5.1,made
84848,0,13.8,3.1,0.8,missed
84849,2,18.2,3.7,5.3,missed
84850,0,17.4,5.7,0.8,made
84851,17,24.2,2.6,15.4,missed
84852,0,24.3,5.0,0.7,missed
84853,3,19.7,4.0,2.2,missed
84854,1,9.1,2.5,3.6,missed
84855,0,16.9,2.7,0.8,missed
84856,3,3.8,2.4,2.5,made
84857,2,24.1,4.0,4.1,missed
84858,0,6.4,2.0,5.6,missed
84859,1,9.6,1.3,1.8,missed
84860,13,21.2,4.5,11.2,made
84861,0,2.5,2.3,3.5,missed
84862,0,19.0,3.5,2.6,missed
84863,1,9.2,2.4,4.8,made
84864,2,7.8,2.5,3.0,missed
84865,0,24.2,3.1,0.8,made
84866,2,17.3,4.4,2.0,missed
84867,0,2.1,0.3,2.1,missed
84868,2,3.2,1.1,4.7,missed
84869,2,9.0,2.4,2.8,made
84870,0,0.6,1.9,2.2,missed
84871,0,0.2,2.0,0.0,made
84872,1,16.5,1.6,1.3,made
84873,6,25.6,3.2,5.7,missed
84874,1,13.0,2.8,4.2,made
84875,1,15.7,2.1,4.8,missed
84876,0,25.8,3.0,0.9,missed
84877,2,2.7,3.4,3.4,made
84878,2,2.3,0.1,3.9,made
84879,0,24.3,3.6,0.7,missed
84880,0,25.3,3.3,0.9,missed
84881,1,16.1,5.0,2.8,missed
84882,0,18.9,12.4,0.9,missed
84883,3,21.7,3.9,4.3,made
84884,1,3.3,1.4,3.4,made
84885,1,10.8,1.8,6.0,made
84886,0,21.7,3.9,1.0,missed
84887,12,3.9,1.4,10.0,missed
84888,8,22.1,1.5,8.6,missed
84889,1,8.0,3.0,5.4,made
84890,0,2.8,0.5,0.2,made
84891,8,4.7,1.1,6.8,missed
84892,4,2.1,3.0,4.8,made
84893,6,16.4,5.5,6.6,missed
84894,1,15.0,3.5,3.8,missed
84895,1,19.5,4.0,4.4,made
84896,3,16.6,5.1,3.0,made
84897,0,24.5,7.8,0.7,made
84898,4,19.5,6.0,3.1,missed
84899,0,14.8,2.2,4.9,made
84900,2,18.7,5.1,4.7,made
84901,0,26.4,6.7,0.8,made
84902,1,21.3,3.9,3.2,made
84903,2,19.4,7.6,2.1,missed
84904,12,25.0,5.0,10.7,missed
84905,1,14.6,3.3,5.1,missed
84906,1,24.7,2.8,1.8,made
84907,0,2.6,6.4,0.8,made
84908,1,20.6,4.3,3.4,missed
84909,1,11.1,4.1,5.4,made
84910,0,23.5,3.5,1.1,made
84911,2,13.7,5.0,6.2,missed
84912,5,17.4,5.2,4.6,made
84913,1,12.3,2.2,4.0,missed
84914,0,25.1,2.6,0.6,missed
84915,1,11.2,2.4,3.6,missed
84916,7,16.1,4.6,6.2,missed
84917,4,12.0,3.8,5.6,made
84918,0,24.0,2.6,1.0,missed
84919,1,13.0,3.0,1.7,missed
84920,0,17.0,3.3,4.8,missed
84921,2,2.4,1.1,4.1,missed
84922,15,13.3,4.2,12.4,missed
84923,0,14.0,3.6,0.6,made
84924,2,14.7,3.3,3.0,missed
84925,0,0.3,3.4,0.0,made
84926,0,17.8,3.1,3.6,missed
84927,2,2.6,0.3,8.3,made
84928,3,2.7,1.6,5.1,made
84929,0,18.2,4.1,4.2,missed
84930,2,2.4,2.6,5.1,missed
84931,1,12.3,4.0,3.8,missed
84932,18,4.5,1.3,16.0,missed
84933,0,1.7,1.7,1.7,made
84934,0,21.2,3.8,2.6,missed
84935,0,20.3,3.4,0.7,made
84936,1,19.4,3.3,2.0,missed
84937,0,23.4,7.3,0.8,made
84938,1,21.8,4.0,4.1,missed
84939,8,4.7,3.7,6.2,missed
84940,0,2.5,3.2,0.9,made
84941,4,10.2,5.2,6.4,missed
84942,2,11.3,2.8,5.9,made
84943,0,12.9,4.2,1.5,made
84944,0,24.6,6.7,0.8,missed
84945,1,18.2,4.5,1.4,missed
84946,2,4.2,3.4,6.2,made
84947,0,20.3,4.4,0.6,made
84948,0,24.4,5.6,0.9,missed
84949,0,4.6,0.7,1.1,made
84950,0,18.1,3.9,0.9,missed
84951,1,17.5,4.0,6.1,made
84952,0,24.7,6.3,0.7,missed
84953,2,17.2,3.2,6.8,missed
84954,1,6.7,2.3,5.5,missed
84955,0,24.3,9.2,1.0,made
84956,8,7.3,3.2,7.1,made
84957,0,2.3,9.1,1.0,made
84958,0,24.2,7.0,1.0,missed
84959,0,24.3,2.6,2.1,made
84960,0,23.9,5.4,1.2,missed
84961,1,3.0,0.0,3.1,missed
84962,1,3.1,1.6,2.0,missed
84963,0,2.9,0.3,0.9,missed
84964,0,16.7,3.7,1.1,missed
84965,2,5.6,2.7,5.2,missed
84966,0,0.5,3.7,0.3,made
84967,0,24.3,5.4,1.2,made
84968,2,18.4,3.1,2.6,missed
84969,0,6.4,3.3,1.1,made
84970,2,11.3,2.6,4.9,missed
84971,2,3.3,4.7,3.0,made
84972,5,3.2,0.3,5.2,missed
84973,8,3.5,2.8,7.0,missed
84974,6,5.9,2.3,8.2,made
84975,3,25.7,4.0,3.9,missed
84976,0,4.2,0.7,0.4,missed
84977,0,4.1,0.7,0.1,missed
84978,7,19.9,4.8,6.3,missed
84979,0,1.4,0.7,1.3,made
84980,0,13.0,2.3,0.8,made
84981,0,1.9,2.6,1.6,made
84982,0,24.9,5.0,0.8,made
84983,0,23.6,2.4,1.2,made
84984,3,9.9,4.7,2.3,missed
84985,0,24.3,11.3,0.0,missed
84986,1,15.5,2.3,2.4,missed
84987,1,3.8,0.1,1.9,made
84988,2,5.2,1.6,2.0,missed
84989,6,23.8,4.5,5.5,missed
84990,5,17.7,4.3,7.5,made
84991,6,4.2,3.1,5.4,missed
84992,9,4.5,2.2,8.1,missed
84993,0,22.0,2.2,4.3,missed
84994,0,2.0,2.5,2.8,missed
84995,0,25.1,3.1,0.8,missed
84996,0,18.3,4.3,3.0,made
84997,0,17.4,7.5,1.1,missed
84998,0,25.6,12.2,1.0,missed
84999,6,24.3,4.0,7.4,made
85000,2,25.5,2.1,4.4,made
85001,8,3.9,1.4,5.8,made
85002,1,13.8,2.5,1.4,missed
85003,0,26.0,5.5,2.4,made
85004,3,11.7,2.4,5.4,missed
85005,0,20.2,2.1,0.7,made
85006,0,18.0,3.8,5.7,missed
85007,1,15.7,2.5,3.1,missed
85008,0,10.4,1.1,1.2,missed
85009,0,6.4,3.1,0.0,made
85010,2,25.7,2.6,4.9,missed
85011,4,16.3,1.3,3.3,missed
85012,0,3.2,3.6,0.3,made
85013,1,18.6,2.9,4.3,missed
85014,3,1.3,2.3,7.6,missed
85015,0,2.5,4.3,0.2,made
85016,3,6.7,1.3,5.8,missed
85017,0,11.0,3.8,3.0,missed
85018,2,16.0,3.7,2.3,missed
85019,2,18.5,3.9,2.8,missed
85020,1,3.2,2.8,4.0,made
85021,0,16.5,4.2,1.8,made
85022,0,14.9,2.1,1.7,made
85023,0,21.2,4.2,0.8,missed
85024,7,21.0,2.4,6.1,missed
85025,2,16.3,4.4,3.2,missed
85026,0,1.2,3.7,0.5,made
85027,0,25.3,5.7,0.8,made
85028,0,24.3,5.9,1.0,missed
85029,1,18.0,5.2,3.2,missed
85030,0,16.5,4.2,0.8,made
85031,1,5.9,1.4,3.8,missed
85032,0,1.1,3.6,0.4,made
85033,9,18.3,4.6,9.0,made
85034,5,24.8,4.8,4.7,missed
85035,0,15.5,5.5,3.2,missed
85036,2,4.3,1.2,6.3,missed
85037,1,2.6,0.6,3.0,missed
85038,0,1.9,0.0,0.2,made
85039,9,3.5,2.0,7.4,missed
85040,0,24.5,8.3,0.8,missed
85041,9,5.9,1.1,7.6,made
85042,5,33.0,3.6,4.4,missed
85043,0,24.4,4.1,0.9,missed
85044,0,16.3,3.2,4.2,made
85045,2,5.3,1.5,3.6,made
85046,4,6.3,2.6,5.3,made
85047,1,14.7,2.8,2.8,made
85048,9,22.1,4.8,8.4,missed
85049,2,24.7,4.7,3.1,missed
85050,2,9.2,3.1,2.2,made
85051,2,10.2,0.7,5.9,missed
85052,6,19.8,2.8,6.1,made
85053,1,4.2,2.8,1.8,made
85054,0,24.8,6.1,0.7,missed
85055,0,20.8,5.3,0.8,made
85056,0,24.1,4.0,0.8,missed
85057,0,24.0,5.4,0.6,missed
85058,1,16.5,4.4,4.4,made
85059,1,6.0,2.2,1.5,missed
85060,5,1.7,1.5,6.4,missed
85061,0,1.3,2.1,0.0,made
85062,0,15.0,5.9,1.1,made
85063,0,21.3,4.3,0.6,missed
85064,1,11.6,2.1,2.9,missed
85065,0,23.9,6.5,0.7,made
85066,2,3.0,1.7,4.5,missed
85067,0,1.6,1.3,0.0,missed
85068,0,23.0,4.0,0.5,missed
85069,0,24.0,6.5,2.4,made
85070,0,17.9,6.4,0.8,missed
85071,1,1.2,1.9,3.1,missed
85072,0,24.1,4.8,1.9,missed
85073,1,16.8,3.3,1.3,missed
85074,7,4.6,2.5,5.4,made
85075,0,3.1,2.2,0.9,made
85076,0,15.6,3.1,-0.1,made
85077,2,16.8,4.3,6.3,made
85078,0,18.1,3.5,4.8,missed
85079,0,5.1,6.0,2.3,missed
85080,6,22.0,2.9,6.8,made
85081,0,24.6,4.7,0.8,missed
85082,4,5.6,1.6,5.6,missed
85083,0,4.2,3.2,0.3,made
85084,2,12.0,2.1,6.4,made
85085,1,19.0,3.1,3.3,missed
85086,0,26.0,5.4,0.9,missed
85087,1,2.5,0.6,6.2,missed
85088,2,12.6,3.7,1.9,missed
85089,7,3.6,1.5,6.4,missed
85090,0,1.6,1.3,0.1,made
85091,0,24.6,3.9,1.1,missed
85092,0,20.2,3.0,0.8,made
85093,5,19.0,3.3,5.4,made
85094,9,4.5,3.5,8.8,missed
85095,9,7.4,2.3,6.8,made
85096,0,25.3,4.4,0.8,missed
85097,4,18.3,4.8,6.8,made
85098,4,26.2,2.7,3.7,missed
85099,1,1.5,2.2,2.8,made
85100,0,24.3,4.3,1.0,made
85101,0,23.5,2.5,0.8,missed
85102,9,11.4,1.6,11.5,missed
85103,0,6.2,1.2,0.0,made
85104,0,20.8,6.4,0.8,made
85105,1,3.9,1.6,1.5,missed
85106,0,24.5,7.9,0.7,missed
85107,1,12.4,4.1,1.9,made
85108,2,19.4,3.3,3.0,missed
85109,2,1.1,2.0,5.6,made
85110,8,5.0,2.1,9.9,missed
85111,1,18.5,4.0,2.7,made
85112,7,7.2,1.5,8.1,missed
85113,5,15.8,5.2,7.6,missed
85114,9,17.8,2.7,8.9,made
85115,4,11.3,3.0,5.8,missed
85116,1,17.5,6.5,1.8,missed
85117,0,23.9,4.4,0.8,missed
85118,2,3.1,1.7,2.0,missed
85119,0,2.5,2.7,0.1,made
85120,0,2.5,1.1,0.7,made
85121,0,18.0,6.0,4.3,made
85122,2,9.9,3.4,5.6,made
85123,6,18.5,3.7,6.9,made
85124,1,18.8,4.4,5.6,missed
85125,19,19.3,3.2,16.5,missed
85126,0,20.0,1.9,2.4,missed
85127,0,16.1,6.8,0.8,made
85128,0,24.9,4.0,0.9,missed
85129,2,8.6,1.9,6.8,missed
85130,0,21.5,4.2,2.5,made
85131,7,21.9,4.8,6.1,missed
85132,1,6.5,1.7,5.9,made
85133,0,16.8,2.0,1.5,made
